AveragePrice,Small_Hass,Large_Hass,XLarge_Hass,Small_Bags,Large_Bags,XLarge_Bags,type,year,region
0.77,2.3751960029820833,0.7450522570431992,0.39500634459496864,1.8005197010287184,4.328795995310404,-0.1332654313637617,conventional,2017,PhoenixTucson
0.77,2.3752006244127575,0.7420631584067202,0.29586789935108004,1.5023560923822554,4.597406294139031,0.144066757153893,conventional,2017,PhoenixTucson
0.7,2.5831849974831838,1.5351763134390664,0.2780203847894393,1.4734142801667576,4.187263357256387,-0.23077226247546928,conventional,2017,PhoenixTucson
0.68,3.556626176058027,0.7600667012477981,0.3582072025781742,1.4706686845004444,4.277394476631392,-0.23077226247546928,conventional,2017,PhoenixTucson
0.76,2.495020959843953,0.6970369917244933,0.3949563376881324,1.59493345596106,4.611707670960303,-0.13079043210276747,conventional,2017,PhoenixTucson
0.81,2.292317023415799,0.900764350484112,0.5079283767637474,1.274264654037486,4.55863715510358,0.09460747079133226,conventional,2017,PhoenixTucson
0.74,2.1762169396777007,1.3405431635641278,0.3517538360068528,1.135637656464924,3.8320983615764233,-0.0944031099768452,conventional,2017,PhoenixTucson
0.69,2.6821036568646996,1.1308424197383082,0.39728933318330395,1.7898494620912473,3.3275838783185194,0.04832523897859857,conventional,2017,PhoenixTucson
0.65,3.6936226613868817,1.44029611568874,0.49656096513945935,1.295649712398511,4.901072482862287,-0.19297065505755034,conventional,2017,PhoenixTucson
0.75,2.0204307721174843,1.1128890100362905,0.3294517457936715,0.6132062496512125,4.920108396113886,-0.19685739593195853,conventional,2017,PhoenixTucson
0.7,2.3399308701626347,1.161006121760709,0.5114283651243942,0.6080050322911265,5.947390416760031,0.08683398904251582,conventional,2017,PhoenixTucson
0.73,2.72685030774145,0.8066306193731138,0.6198849290480641,1.401767253990931,4.267555420763937,-0.20660731593955448,conventional,2017,PhoenixTucson
0.65,3.1585185562135254,0.997109254688381,0.5966381539017785,0.7454550247058963,3.751062258408171,-0.14986802147322653,conventional,2017,PhoenixTucson
0.67,3.0813646752931225,0.7822708696446461,0.6808131462901753,1.2896616293777596,4.359209365273809,0.16102546226493977,conventional,2017,PhoenixTucson
0.57,4.58030285862873,0.8750366412047305,0.6542956223660665,1.3382812681503027,3.8099142379987985,-0.09122351174843536,conventional,2017,PhoenixTucson
0.68,2.6104403872163817,0.8865111686590225,0.6290178736371845,1.4195050663139637,4.150487190155901,-0.07037806576298045,conventional,2017,PhoenixTucson
0.65,3.193503841312447,0.6830477630312743,0.587336869230239,1.5085967981574773,2.3535784521468766,0.006636890686271436,conventional,2017,PhoenixTucson
0.67,2.3741139854089086,1.0050939267074448,0.4252199235639536,1.593270001391162,2.9169082521715475,-0.03293002966806067,conventional,2017,PhoenixTucson
0.65,2.411541395221732,1.4904711281299907,0.39648625196658743,0.4903371285431962,3.701479982596809,-0.18272471772632246,conventional,2017,PhoenixTucson
0.67,2.744000537440978,1.2818686448046976,0.387812776778893,0.5945875911833395,3.116817930490101,-0.15693436057604454,conventional,2017,PhoenixTucson
0.54,4.214003692157862,1.2640629052085643,0.5971288157302409,0.5281521443184183,6.094944624100295,-0.0021947613529597516,conventional,2017,PhoenixTucson
0.46,5.6358391819410825,3.229552014533154,0.5648842631786596,0.4916066683315605,7.557627152127213,1.303208368910072,conventional,2017,PhoenixTucson
0.58,3.620266842986913,1.1875557846839346,0.47159662603461033,0.5013481069797018,4.488903265989015,-0.15799507454504205,conventional,2017,PhoenixTucson
0.54,4.1746422136076955,1.5444572646755461,0.42807724890407145,0.3729714081982289,6.353125667485198,-0.23077226247546928,conventional,2017,PhoenixTucson
0.6,3.068288487898013,2.017225766152542,0.3477072374962335,0.6752458196127474,6.048269015304817,-0.20533547664819055,conventional,2017,PhoenixTucson
0.73,2.1920996415488205,1.3916847113239041,0.4533361831531536,0.7070590167579923,4.232131464872902,-0.23077226247546928,conventional,2017,PhoenixTucson
0.63,2.419987411410258,1.7517378276220417,0.4042046447454988,0.5191210214151998,3.264437076557595,-0.21981918249824306,conventional,2017,PhoenixTucson
1.01,-0.010057485503844365,-0.3671615601855855,-0.22985372198246554,-0.19602797112580517,-0.04533001963417503,-0.23077226247546928,conventional,2017,Pittsburgh
1.29,-0.24598488705209148,-0.45386100644745825,-0.29248019358545096,-0.1603290424233239,-0.21458957720517685,-0.23077226247546928,conventional,2017,Pittsburgh
1.01,-0.05967120614219531,-0.37458061835064094,-0.23380624809408587,-0.1770732320205062,-0.05352475983279258,-0.23077226247546928,conventional,2017,Pittsburgh
1.27,-0.22329692758077418,-0.447222172193018,-0.2645174205419859,-0.16587027635564325,-0.2103843752709837,-0.23077226247546928,conventional,2017,Pittsburgh
1.18,-0.21123941401883145,-0.4376702290744847,-0.27057419768384383,-0.19895044288284763,-0.18709725183564083,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,-0.09317190686982557,-0.3975565354282917,-0.23467815069743844,-0.23395616510803796,-0.07291532000801143,-0.23077226247546928,conventional,2017,Pittsburgh
1.5,-0.25379676257934786,-0.46001466970712684,-0.24854145160253294,-0.13432078684248935,-0.22838486328139224,-0.23077226247546928,conventional,2017,Pittsburgh
1.51,-0.244282643342613,-0.4743651012031149,-0.2848831046894592,-0.1393411118518386,-0.22364026254647712,-0.23077226247546928,conventional,2017,Pittsburgh
1.54,-0.2464638581551658,-0.46213836119097756,-0.2896946603393059,-0.15977335268868906,-0.24794675626092746,-0.23077226247546928,conventional,2017,Pittsburgh
1.52,-0.23987460220606618,-0.44099316557679646,-0.28956840527749167,-0.16199169374122024,-0.22445619009710266,-0.23077226247546928,conventional,2017,Pittsburgh
1.54,-0.21545496252119045,-0.42636032218570213,-0.2885281625917201,-0.14634980686569074,-0.2085936479330028,-0.23077226247546928,conventional,2017,Pittsburgh
1.56,-0.22013210152865165,-0.4314369130193755,-0.2858426431592475,-0.1616584244857996,-0.17194735828697721,-0.23077226247546928,conventional,2017,Pittsburgh
1.6,-0.21537348468907863,-0.5117342568697049,-0.280981575720454,-0.18161441721096316,-0.18327497272843724,-0.23077226247546928,conventional,2017,Pittsburgh
1.33,-0.17615989192050124,-0.42183124556270907,-0.2728933298781103,-0.20877509843834388,-0.09243959165848697,-0.23077226247546928,conventional,2017,Pittsburgh
1.32,-0.1741742841845474,-0.4057805249535852,-0.26527247532342413,-0.23575842162379426,-0.1534196924171336,-0.22653195027806194,conventional,2017,Pittsburgh
1.29,-0.1788717173006234,-0.41026226957279516,-0.2559147472124853,-0.20173917318164103,-0.1789516350284706,-0.1883767715371438,conventional,2017,Pittsburgh
1.31,-0.18039035960666866,-0.4151422781692087,-0.2729854218055513,-0.23019517858663396,-0.19053253446875917,0.018508238631862416,conventional,2017,Pittsburgh
1.31,-0.1780539752359201,-0.38506088642956293,-0.2493153208637709,-0.23351807146642212,-0.20011255430619213,0.15728116739116432,conventional,2017,Pittsburgh
1.28,-0.1791606069507314,-0.39564637664132574,-0.2560697191118887,-0.20034553095904567,-0.1878300290602555,-0.11291345902335595,conventional,2017,Pittsburgh
1.29,-0.1837716394063682,-0.4055895449868793,-0.264072804677244,-0.20761889750739068,-0.19486282133141836,0.16519455146203077,conventional,2017,Pittsburgh
1.27,-0.17147185236460094,-0.39856616513569465,-0.278800581417349,-0.20979265807383884,-0.19543145454070895,0.15925760564994387,conventional,2017,Pittsburgh
1.29,-0.1867317662193688,-0.3825082621284246,-0.2702682148281528,-0.20664736421158145,-0.21129255894701032,0.04903238162459691,conventional,2017,Pittsburgh
1.29,-0.1880160216175017,-0.3854004702139124,-0.2698562767441157,-0.20760684872736826,-0.21363418714810078,-0.046777815872431204,conventional,2017,Pittsburgh
1.29,-0.180680706012098,-0.40161882799576715,-0.27461336942612097,-0.20529934670267105,-0.19075922094831624,0.0329232651601813,conventional,2017,Pittsburgh
1.26,-0.17139414200314776,-0.3966978079059392,-0.26623993567944393,-0.21744732834729397,-0.1994260249574279,0.16095423926462338,conventional,2017,Pittsburgh
1.25,-0.1675392660251803,-0.36387173453872734,-0.2695532645957615,-0.18038399579507178,-0.20959720287632727,0.35681749013466973,conventional,2017,Pittsburgh
1.25,-0.13947643198041312,-0.3680461443412641,-0.2543090798969417,-0.15596674145360012,-0.20178394774690087,0.25867473937728014,conventional,2017,Pittsburgh
1.26,-0.15818523917496852,-0.3706814380450643,-0.2602093997857278,-0.1748792295036204,-0.1629285432435428,0.3314519273077074,conventional,2017,Pittsburgh
1.29,-0.15488980747334483,-0.35260154631169294,-0.2660077253892836,-0.19998728056637854,-0.16748288069646186,0.2785993737157876,conventional,2017,Pittsburgh
1.33,-0.13421513408908717,-0.37119038277769983,-0.2563430241868748,-0.2288894121330023,-0.18069060308570695,0.29131776662942693,conventional,2017,Pittsburgh
1.33,-0.13800244675990886,-0.3892776005571803,-0.2473630710255999,-0.14740696682485946,-0.1656061275168732,-0.08839748484302469,conventional,2017,Pittsburgh
1.32,-0.09358447002342273,-0.37254354658843264,-0.24881178597018228,-0.06583222786174471,-0.18049363026731804,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,0.13432454837252994,-0.23655683229617216,-0.15054375797597788,-0.14164403534012726,-0.0098818614868654,-0.23077226247546928,conventional,2017,Pittsburgh
1.33,-0.1387587037034624,-0.4402706881472762,-0.2557072928167984,-0.09003131895961017,-0.2900519726414026,-0.14704199456781583,conventional,2017,Pittsburgh
1.03,0.14520254222065127,-0.22440550746456928,-0.16012577449084553,-0.11571642626024292,-0.0050612992149316706,-0.23077226247546928,conventional,2017,Pittsburgh
1.05,0.1165512794919395,-0.20007405638479747,-0.16211317769916872,-0.17067589210499262,-0.005575537254180533,-0.22017275382124224,conventional,2017,Pittsburgh
1.34,-0.1531220600073473,-0.41076424737922895,-0.26738415312200364,-0.13508002063430324,-0.17871919751771972,-0.23077226247546928,conventional,2017,Pittsburgh
1.33,-0.17149917908511192,-0.42042622483736114,-0.27196646918902684,-0.09906453031803246,-0.20161740746857937,-0.23077226247546928,conventional,2017,Pittsburgh
1.36,-0.1512575638948347,-0.4048417136919032,-0.2698434036789895,-0.12985398278737098,-0.18301689520361383,-0.23077226247546928,conventional,2017,Pittsburgh
1.37,-0.14229284234602038,-0.3916624440376247,-0.2588715912483862,-0.13820732165172717,-0.16031973171823874,-0.23077226247546928,conventional,2017,Pittsburgh
1.34,-0.178709314198763,-0.3910169619162311,-0.2652001881115618,-0.11332739415739385,-0.18591829044090435,-0.23077226247546928,conventional,2017,Pittsburgh
1.34,-0.20516414153346085,-0.3795427217578648,-0.2854267441320947,-0.13768874215956142,-0.19306634296224368,-0.23077226247546928,conventional,2017,Pittsburgh
1.34,-0.20740799682483207,-0.3748888868790733,-0.27513225297428306,-0.15271710515634843,-0.19766932455401054,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,0.007460499564913492,-0.24581875017756435,-0.198377592395338,-0.19381364633328152,0.012343238188015603,-0.23077226247546928,conventional,2017,Pittsburgh
1.33,-0.20505182067488992,-0.39575238883796277,-0.2684986634911954,-0.1703787691896393,-0.20288598909941977,-0.23077226247546928,conventional,2017,Pittsburgh
1.33,-0.23206629321770003,-0.4084444764259886,-0.28240256406322617,-0.19924684287139963,-0.23420874087035073,-0.23077226247546928,conventional,2017,Pittsburgh
1.28,-0.23919138396034903,-0.3830808429086349,-0.2872453121401094,-0.14711177171430972,-0.23107874214310517,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,-0.05377621968607836,-0.241591621572635,-0.1974730120112806,-0.19927214530944673,-0.09122804108698539,-0.23077226247546928,conventional,2017,Pittsburgh
1.26,-0.22101589991223727,-0.36799780680174055,-0.27541546040705855,-0.13784481402345208,-0.23350495842800495,-0.23077226247546928,conventional,2017,Pittsburgh
1.04,-0.05003055012427073,-0.2575757613509442,-0.1884049278656804,-0.17548721094355263,-0.09943476260059014,-0.23077226247546928,conventional,2017,Pittsburgh
1.08,-0.020871130953115324,-0.24154558240051824,-0.17381825972407366,-0.1821269723131177,-0.06744848560567034,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,-0.0670510783672557,-0.24622721316013532,-0.21288405143885097,-0.19859556614858676,-0.1316218464346947,-0.23077226247546928,conventional,2017,Pittsburgh
1.02,-0.10030458278673401,-0.28280486855102055,-0.21599388690259735,-0.19480188727072187,-0.14201875232795216,-0.23077226247546928,conventional,2017,Pittsburgh
0.89,0.07292929395622054,1.213882003200834,0.45100566324742936,1.219999358572429,0.8428911082398043,-0.14665026806607573,conventional,2017,Portland
1.33,-0.07377631489066283,0.4280811758970915,0.28031080014611676,0.6063663178828748,1.111918836082583,-0.1423845190828411,conventional,2017,Portland
1.31,-0.018812735684035728,0.5532318779302519,0.19496237835968153,0.6502389783021777,0.8919787953684962,-0.07955820176804533,conventional,2017,Portland
1.29,0.16054413483929944,0.08919006202479698,0.4163815741190664,0.7606561672082052,1.003499197884878,-0.11576746639317663,conventional,2017,Portland
0.88,0.9155558037578069,0.6231268827215448,0.2674704128006624,1.9550661893685264,0.5843077322976321,-0.15395316927708746,conventional,2017,Portland
1.48,0.10498197989442033,-0.08897198147752451,0.2843539328315096,0.42762628088401133,0.7974074006592499,-0.1048601726304395,conventional,2017,Portland
1.53,0.13426778514793908,-0.06216008919798318,0.3167346428026946,0.2580437183282018,1.3808495152739657,0.023595595797318163,conventional,2017,Portland
1.11,0.502766601921117,0.24244541617982238,0.3010394057065698,1.4351292013202601,0.9440107708421327,-0.12648144058362643,conventional,2017,Portland
1.03,0.7396626452921834,0.49747025256297056,0.3907621940464518,1.5603059047781735,0.6647584284156117,-0.16811382794713353,conventional,2017,Portland
1.29,0.37128499037538876,0.3382014355600892,0.421639726105213,0.9877371948602927,0.7837647565359709,-0.10074704436216853,conventional,2017,Portland
1.36,0.3008069167633508,0.33159111542628916,0.3717734327495881,1.1011547709675076,0.6084917769729137,-0.1202443406987777,conventional,2017,Portland
1.25,0.3617573584772247,1.1386083877338224,0.21287722895428987,0.3155548748061034,0.892215066900043,-0.06710943878417512,conventional,2017,Portland
1.9,0.06987392548496832,0.21684641547521968,0.39909799883352937,0.2808709353327124,0.9504754091566043,0.2033599049172798,conventional,2017,Portland
1.84,0.09584922915422867,0.16345404778440567,0.35828295561526274,0.3196073614788503,0.9058814340269965,-0.05249091796923802,conventional,2017,Portland
1.82,0.07672524669308614,0.09931803347465074,0.30593216069028917,0.3298018342558352,1.0118700634138067,-0.0559299714130861,conventional,2017,Portland
1.83,0.1034407829973651,0.16423290703937313,0.27647611209218964,0.31014023338921987,1.3150507692537832,-0.03706350736499347,conventional,2017,Portland
1.87,0.12541362630472175,0.17705478056189972,0.4519538140057599,0.26772089681622335,1.35043638493686,0.06894684124877343,conventional,2017,Portland
1.76,0.17591295371257445,0.2642498122958562,0.37713952043563864,0.4312969015552471,1.1196379180762102,-0.1399120635004296,conventional,2017,Portland
1.34,0.44970740378304247,0.11387819099650612,0.28797522507507606,1.7183689500553307,0.892725470918496,-0.16067611177123728,conventional,2017,Portland
1.32,0.5675822173660922,0.35878051455239157,0.43121877191274377,1.797756353493172,0.9762718992028578,-0.10690783388953544,conventional,2017,Portland
1.71,0.11033836874517153,0.29431410992791424,0.3972086289673208,0.48769394750707395,1.588034727305322,-0.21926211688862565,conventional,2017,Portland
1.58,0.23488758311420707,0.46944338581302814,0.46623895535268084,0.8797242998451428,1.7883805254894083,-0.1638836904640571,conventional,2017,Portland
1.34,0.33739086524510753,0.930289752783265,0.3684165334589974,0.5167188159795263,1.7249770839614582,-0.15940935983703877,conventional,2017,Portland
1.15,0.42692897478297454,1.1396313048777957,0.4012681005430661,0.37553281818059886,1.7399393501174236,-0.21178878921257116,conventional,2017,Portland
1.38,0.31752785573955705,0.6569824092150429,0.3957108973516811,0.4461283071612672,1.8315468071251462,-0.0035988719306255337,conventional,2017,Portland
0.7,0.7549795735362527,1.0791554406633137,0.33865103617998055,4.847551665617933,-0.24186408226824635,-0.13919220246151762,conventional,2017,Portland
0.99,0.2981732036082188,0.8049939663075528,0.4195513188474384,2.9347536978709754,-0.32010805979189105,-0.17065241917269597,conventional,2017,Portland
0.96,0.42317632284221285,0.6307962474619933,0.6007991246448647,3.1998889497443304,-0.34880882059103197,-0.12658318772693555,conventional,2017,Portland
0.97,0.3664986449517678,0.6051517821771256,0.4265958561787842,2.9680458426013745,-0.3565243081901631,-0.19200151351753103,conventional,2017,Portland
1.0,0.2526646194654562,0.6248183374849609,0.5594627222889887,2.8043295900628897,-0.3324567218965568,-0.18724737824641263,conventional,2017,Portland
1.12,0.21087372513574287,0.3393894760374423,0.8196496487936914,2.9804113448880023,-0.31221381097315143,-0.1724635183235982,conventional,2017,Portland
0.97,0.4186836391982009,0.8126420711494887,0.8138117137589782,3.09990897637014,-0.31179494420120035,-0.208845753092355,conventional,2017,Portland
1.01,0.41133204811955176,0.7737110311820392,0.7176890315798372,2.6179686996998344,-0.35361596379018007,-0.1922380756257247,conventional,2017,Portland
0.95,0.4215234581148341,0.5220158827554603,0.6889573404540289,2.8912041054066737,-0.012729820059313205,-0.1531061243090391,conventional,2017,Portland
0.91,0.7570600712998633,1.2313639602885393,0.7510040290084476,2.5511868905718678,1.044725704624195,-0.13577604212491406,conventional,2017,Portland
0.84,0.7129141059449343,0.6757958392710796,0.6592359086671747,3.770406395025992,-0.3295205808458035,-0.17765770998952854,conventional,2017,Portland
0.91,0.4353463079615528,0.8508999049387006,0.6038079560591597,2.553597128527556,-0.3499170922273442,-0.10032988107460117,conventional,2017,Portland
0.98,0.3671935172400558,0.6220646060357308,0.5937243851222612,2.8227562713024055,-0.3464674320162413,-0.15584057878547158,conventional,2017,Portland
1.08,0.39302676214901267,0.45560254546550855,0.7505217841841062,2.6781605490823277,-0.2869552819698214,-0.15977564955295157,conventional,2017,Portland
1.12,0.37127122654924904,0.4011106962664835,0.6916478110653962,2.464084171334459,-0.317918115038538,-0.19071695583325343,conventional,2017,Portland
1.12,0.3209857910089254,0.33316348602844215,0.48051320410603343,2.2930796117604006,-0.26220667773234485,-0.11275320727264408,conventional,2017,Portland
1.11,0.35569243397793,0.3413133532048674,0.6012714671114168,2.2643296964480606,-0.32592810336005357,-0.09891813946118717,conventional,2017,Portland
0.84,0.26607736757274153,0.85460214388711,0.5555933759827989,3.887084210356878,0.48528527907065605,-0.06108346422169277,conventional,2017,Portland
0.89,0.31980687409040937,0.5615853660941201,0.547256085842053,1.7706140667366257,3.8834004353410423,-0.1732367966127475,conventional,2017,Portland
0.7,0.2787606328946209,0.5145999130216075,0.5297269320833399,2.408788624852283,4.89636670158793,-0.06450979927262723,conventional,2017,Portland
0.76,0.366819733917772,0.6791979258009619,0.4958296760167156,2.425506307133416,3.6994668820526666,-0.09071477603188978,conventional,2017,Portland
0.77,0.4069164218087453,0.227989403431086,0.4074417255068384,2.7716287191307916,0.5530463248594356,-0.10891733996989046,conventional,2017,Portland
0.68,0.47848394746939105,1.2831983221734926,0.5134088366822649,5.030939559673052,1.0204594681281014,0.03268924673057032,conventional,2017,Portland
0.76,0.3763400820393294,0.6713391612213996,0.5037649304312138,2.982653783500578,2.9512397517620537,0.14816971070783308,conventional,2017,Portland
0.87,0.14547269498335008,0.808889339942112,0.4581670484006896,2.2375054974841064,1.1284312447715863,-0.19127147776428813,conventional,2017,Portland
0.85,0.15545503547354653,0.7581992059058201,0.5386034056057162,2.917604347964238,0.2906931479697036,-0.11518242031914921,conventional,2017,Portland
0.85,0.295915232860113,1.2310590674872357,0.48438106505855494,2.9810891289268646,0.7424335331036662,-0.09925899239127273,conventional,2017,Portland
0.73,0.10840952423380858,1.349776208204972,0.3129133229317832,3.3449234082076242,0.05017951203856589,-0.08786585601923458,conventional,2017,Portland
0.92,0.0589745826364478,0.3826964638994091,-0.04559708477074427,1.0103373325239802,-0.1250980204241864,-0.2304899141527865,conventional,2017,RaleighGreensboro
1.27,-0.005759404277589144,-0.07324468425692136,-0.15019965104279787,0.3220894101634726,-0.2955077842339555,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.24,0.0041168944718007975,-0.0815893380710699,-0.17114759382828512,0.3623517741368522,-0.30865919444276096,-0.22964286918473809,conventional,2017,RaleighGreensboro
1.03,0.0654365483102259,-0.038202625589680864,-0.1380004413642042,1.0238209615966904,-0.24746007524614905,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.18,0.06564958621773909,0.2700042778665623,-0.14971592086478797,0.2947844648766232,-0.28680575515878165,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.36,-0.07089862033567426,-0.05930867713396552,-0.18675073899696895,0.23993038569446973,-0.3153212848282211,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.36,-0.031385388067376084,-0.015280576498126147,-0.1553602648047193,0.29288879015309294,-0.2939226562611543,-0.23026352675892373,conventional,2017,RaleighGreensboro
1.4,-0.004139040263759342,-0.004686539232569364,-0.12822780446189153,0.2884307415447908,-0.302836754611601,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.39,0.04541565666760552,0.006339303809533335,-0.11700100631821234,0.33364121817258513,-0.30574749527458145,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.48,-0.011730493641011518,0.0031231695676546874,-0.13118365826201345,0.2660207336298571,-0.28694186289703577,-0.2304899141527865,conventional,2017,RaleighGreensboro
1.63,-0.07971947473826883,0.03907078499316055,-0.094500868949244,0.15280509507581833,-0.3021811370555036,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.63,-0.03098231893983878,0.05541763587784972,-0.09469099421879955,0.14967450072518834,-0.2205414152381982,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.7,-0.040969230627767764,0.06826866993684964,-0.1253699840038842,0.17045390707708538,-0.27686102409313956,-0.2304899141527865,conventional,2017,RaleighGreensboro
1.63,-0.05605453477574105,0.11019548817105426,-0.10536078473682763,0.19399208242811997,-0.2686868917562999,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.54,-0.040741876331751546,0.21295053907279032,-0.12285973630428315,0.24357128604165013,-0.2694941927601347,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.47,0.013366487035353815,0.09248118050332135,-0.09593027429613714,0.31478206605546427,-0.31545092265638214,-0.22822858389274142,conventional,2017,RaleighGreensboro
1.57,-0.09936663329154756,0.11728401237342434,-0.08015631345558695,0.2645240341754699,-0.32158966920320314,0.013420881466406666,conventional,2017,RaleighGreensboro
1.54,-0.07706732609338027,0.1061913012045811,-0.056943206325785166,0.3119016847033002,-0.31224568127101726,0.9172738233028505,conventional,2017,RaleighGreensboro
1.47,0.0714809275361953,0.06098478450490445,-0.06910330169111091,0.3890679357066051,-0.3103207632051802,0.16095423926462338,conventional,2017,RaleighGreensboro
1.42,0.034800230407923585,0.12277524305207442,-0.08366620417402316,0.38669561124538715,-0.27547119155462907,0.7409129561265788,conventional,2017,RaleighGreensboro
1.39,-0.07501249736319085,0.14878658523424693,-0.05974507846228266,0.34700018253466325,-0.23499064148641272,0.4076910617892272,conventional,2017,RaleighGreensboro
1.29,0.031378462856878626,0.11574432168283631,-0.058979131087276176,0.3429415911467051,-0.277979360034041,0.1465392127363045,conventional,2017,RaleighGreensboro
1.31,0.050920584328193214,0.10482470630931498,-0.059024186815217726,0.3259517670874653,-0.2548707581920069,-0.0671272445342542,conventional,2017,RaleighGreensboro
1.31,-0.02964531895248437,0.09582020557748046,-0.020836734236356052,0.4338483512127986,-0.26876261366701876,0.28305081123556136,conventional,2017,RaleighGreensboro
1.3,-0.12023605979238827,0.0912971621689302,-0.0016781475034049523,0.45411616636494284,-0.29106535226301655,0.4136254639227313,conventional,2017,RaleighGreensboro
1.25,0.06792880550035982,0.06832584182609296,-0.046068437001517464,0.4888839653472901,-0.3200263472236786,1.0414918232117836,conventional,2017,RaleighGreensboro
1.22,0.08322332985224552,0.08284067841564621,-0.019016185756783443,0.4842649450378882,-0.31226485137499677,0.9482227606189005,conventional,2017,RaleighGreensboro
1.24,0.07179875136096207,0.042526093093305684,-0.030679182761083664,0.42841033516267146,-0.3162888958265841,0.47382670494015194,conventional,2017,RaleighGreensboro
1.34,-0.07814030173697405,0.10058816876281425,-0.012166229755998393,0.33022506773542337,-0.3215393476802571,0.5412341873824407,conventional,2017,RaleighGreensboro
1.3,-0.0067730045836020035,0.21061963540242346,0.017981003415797978,0.3934471852935605,-0.31934029712751383,0.7040296166770246,conventional,2017,RaleighGreensboro
1.43,0.033293945405638826,0.20654118243911926,0.005165371964817058,0.3430645690281341,-0.29503619967606093,0.5577680981701718,conventional,2017,RaleighGreensboro
1.41,0.032302497827098986,0.22228112068045958,0.04462379216594222,0.4551266573828247,-0.27246771551364796,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.39,0.04349289034223861,0.20700969027019195,0.0016683543115069695,0.4165736136686282,-0.2882418355731426,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.33,0.023168340564528087,0.13748623093499876,-0.02544875737674729,0.5358474591431491,-0.3205868331387779,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.33,0.12452621114930378,0.30745215261683384,0.13393315706811876,0.6614190412849981,-0.28930338008100487,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.44,0.04430892448690998,0.1949698362578171,-0.01872109549466076,0.403724152051099,-0.2760482116844107,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.4,0.006978715417080789,0.1360239664964261,-0.025457174380868242,0.5119622789274684,-0.32589359717289057,-0.19579668196296102,conventional,2017,RaleighGreensboro
1.44,-0.0030883680464649883,0.14937819936954458,-0.035118904875940174,0.3858894675366859,-0.34325763773118123,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.45,-0.017528329587076504,0.09968842974704724,-0.03967696016637948,0.30364594095712566,-0.3351422138377787,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.39,-0.015596069235649638,0.24119955739739285,-0.036009621959092485,0.4742446976200278,-0.3304800445499752,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.41,-0.053022172991977895,0.3103180013011253,0.010028914993057862,0.3426046269320776,-0.3299993541926904,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.39,-0.05796479309852117,0.2561913770478313,-0.04124747411177086,0.29419648441152824,-0.33309173159087624,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.42,-0.0007817215774489785,0.21082577022921767,0.030354494591484267,0.24660709665610367,-0.33306129905080883,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.32,-0.06429801174165649,0.23294102053701654,0.15577379740831623,0.30742010081135424,-0.3325856408458186,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.21,-0.01693939857371069,0.5261570380545801,0.21039916391750416,0.2764056574563967,-0.33259306926111065,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.27,-0.018753912908818077,0.21858347846686374,0.09390584641199522,0.3008494191139178,-0.33859714582747596,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.18,0.07355720573266819,0.1069516298723315,0.07211125203551835,0.32320456491714933,-0.32801237291521984,-0.19544311063996184,conventional,2017,RaleighGreensboro
0.97,0.22371788657121922,1.0665137016862927,0.8003450022833475,0.19045158858112657,-0.3015408555825898,-0.08980922645643867,conventional,2017,RaleighGreensboro
1.26,0.053346081938255255,0.23010174672586578,0.11667384255916559,0.23546478651735353,-0.31163367570147316,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.14,0.047497360021826925,0.3888925751321215,0.5775810663361682,0.22499720805986007,-0.26854024046085706,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.27,-0.0266600254354837,0.21772087244951224,0.10054537730975656,0.22523424772550146,-0.30566027130147494,-0.23077226247546928,conventional,2017,RaleighGreensboro
1.22,0.06621932824721662,0.16886296818030092,0.17471106644467527,0.3468797750596391,-0.3148525757859234,-0.23077226247546928,conventional,2017,RaleighGreensboro
